=== МЕТАДАННЫЕ ===
stream_name: NeuronSpectrum 11.03.2026 12:39:12
sampling_rate: 500.0
n_channels: 20
active_channels: 20
total_samples: 15180
timestamp: 2026-03-11_12-39-48
window_seconds: 0.2

=== ДАННЫЕ ЭЭГ ===
Сэмпл,FP1,FP2,F3,F4,C3,C4,P3,P4,O1,O2,F7,F8,T3,T4,T5,T6,FZ,CZ,PZ,Ch 20
7757,-30.497419,11.973174,-103.762451,-68.581055,53.701546,-94.250137,-92.440208,-61.241459,29.330315,-42.393604,-23.220129,-89.916824,18.552547,-33.383991,-113.268654,13.424702,-20.348331,-25.563429,-35.445633,-6.667054
7758,-17.041479,6.788794,83.520332,-54.092342,69.444771,-8.149053,58.992203,24.775175,45.249325,86.170052,120.131111,4.036872,78.267235,106.139664,29.940697,-1.831597,23.313185,101.400688,33.982716,13.594724
7759,40.401783,98.846733,40.792976,77.930916,43.767124,45.694141,49.377052,56.452709,90.150993,50.058540,48.804176,67.991760,41.560226,62.067635,59.553661,47.498837,-17.293390,68.019653,88.233284,0.785760
7760,-20.605169,37.044640,-30.363518,-17.437323,-23.695072,-10.958311,13.221748,40.471802,41.575047,0.346900,45.646229,7.977486,2.340546,44.622982,-24.227486,-5.684777,91.252632,36.353695,-29.649805,21.166037
7761,56.629921,36.545830,75.618660,27.416689,-5.377961,30.070498,8.374371,-27.695444,-16.719664,28.904549,-70.009171,2.158991,13.380303,-8.858232,52.514767,76.669403,42.924126,-70.705536,53.282406,-73.413803
7762,-7.788317,-73.399979,-110.057289,-31.983109,-7.460598,-33.711540,4.909696,-19.120661,-27.881325,3.841852,48.009708,-13.040706,-81.759727,-20.930552,-44.886562,-95.925392,-24.338352,-79.332733,-21.826675,64.300781
7763,24.518982,-147.546783,44.134354,-72.067780,102.775520,-94.782890,-2.456891,-12.958008,-27.743067,-44.958359,7.601146,-39.230091,65.075089,-91.363708,4.136858,-27.492559,-36.659317,50.894211,-78.706161,-53.534779
7764,51.669338,67.387695,-16.694086,-21.806562,-50.267662,63.089485,20.725117,-5.274349,6.617552,10.893792,-23.432211,26.118397,14.412456,-21.953001,6.831603,5.753345,-5.304177,-30.406080,-6.456736,-7.962798
7765,171.770859,-37.580208,70.355469,-30.059622,119.917374,24.630756,86.879181,3.569792,29.677038,-45.562805,77.402245,-86.216400,95.529510,-18.307030,83.587982,-81.945427,-56.367485,90.942757,-38.423294,35.152321
7766,79.217537,-120.884666,66.025291,-52.273651,11.081043,3.984918,93.385323,-19.621719,119.809219,5.759913,137.470978,-50.965611,41.393242,-42.334328,85.541573,-48.804344,-66.744118,42.694321,16.658665,38.363178
7767,-1.281718,-28.392845,20.253233,-6.446813,-12.931308,-33.216370,6.576115,-1.251500,-9.918496,-68.569023,72.047310,-3.839486,1.419965,18.766718,-16.021811,50.929924,52.405506,-17.235731,-6.783337,-5.605268
7768,47.506691,61.985592,-14.815356,26.891003,113.145882,14.245646,42.456627,28.557035,29.488878,24.030272,65.171906,26.493601,51.981186,-25.704149,52.173595,18.906717,-20.230089,44.835926,71.072533,-28.663164
7769,2.241330,-51.520512,12.594392,-71.784401,-70.997787,-82.597778,17.605146,19.564020,-149.900269,-116.654945,-37.689598,-89.969559,-74.805161,-93.023773,-45.605858,-47.275921,-102.095886,-122.182961,33.940773,-9.342950
7770,-6.482854,-121.260689,-1.512748,-123.611473,58.080784,-109.038414,14.215523,-104.728294,44.329441,-120.666283,43.302784,-158.160950,-14.887938,-166.654388,-34.881996,-92.540413,-19.494865,31.049400,-175.212051,58.349449
7771,-50.638721,-23.277657,-47.444977,-9.312588,38.852451,-39.605400,29.445826,-7.575267,50.932102,82.284966,29.497084,-5.034231,41.382736,-56.995682,52.489681,-10.752935,-34.312286,-53.140583,-67.982933,-19.331568
7772,-71.102371,24.480364,-73.213478,-30.879580,-60.879677,44.877251,-88.809593,-0.120695,-6.746482,3.462915,-61.882862,4.999250,-104.765472,45.477726,-103.039642,74.221214,-4.836527,-57.017269,41.443802,9.306416
7773,25.481070,-90.077095,19.767015,-6.258626,40.445286,10.458021,123.270554,-53.672451,87.971252,-77.102318,-0.735563,-34.470806,104.040138,13.622462,70.353401,-25.221128,-100.988602,92.674469,-45.260689,-59.325733
7774,93.684776,-24.929163,25.994755,-104.891602,67.624413,-27.971151,124.097061,-39.035561,88.992630,-39.701984,129.614426,-25.190510,35.646137,36.603580,36.490738,-39.811630,-31.893917,151.696381,-10.475242,-18.521997
7775,76.794823,33.460129,117.213875,-17.016521,61.468208,20.937874,41.769161,112.542130,97.897499,-34.040806,64.054596,-9.171152,40.100643,72.311287,138.844269,-61.365135,36.625675,-20.506407,19.251886,31.193718
7776,-95.053566,16.846548,11.508855,10.722418,-101.955399,-4.802515,-129.957687,-17.481386,-147.660995,-81.878601,-54.417221,20.771029,-90.711662,29.880043,-31.639048,5.267720,9.760361,-75.397240,-1.733505,-65.741821
7777,-29.462919,18.384890,-22.650808,-20.971403,10.950060,-38.641483,65.713875,2.759678,-31.553379,18.888500,53.517311,51.296734,-84.523308,44.782486,-22.973515,65.241890,27.502119,-38.346603,88.368507,1.044245
7778,-7.027862,61.647713,16.179703,116.314812,-50.261909,133.174820,-59.680561,-33.098347,-67.644989,59.712273,-41.140862,28.715044,-118.413300,88.851707,33.742649,51.358280,67.987602,-16.943279,36.576412,61.845879
7779,54.993969,-97.175377,41.766876,-51.818581,26.522255,-11.496610,-2.158827,-53.811646,-67.297173,8.906005,-25.438002,-77.169662,80.621117,-83.076363,-26.289646,-55.554008,-99.825539,26.596048,-27.220184,2.051421
7780,113.100105,-27.339359,81.752693,-82.109894,28.646959,20.334517,17.325500,-16.930971,-2.834870,-10.835275,-18.168747,-23.206245,69.749077,-4.524959,95.031570,-88.432510,4.734695,-18.723536,-55.365452,-37.717983
7781,-95.263580,-3.937805,-60.080578,38.910942,-19.162989,-22.846462,-20.798817,-16.224697,-50.629963,-10.530165,-53.260620,-17.507900,-47.347103,-33.201958,-51.511612,-23.075237,12.179201,-69.532906,-12.911476,-103.232155
7782,-14.075521,48.507687,-64.102425,86.501564,-23.505363,62.194099,18.937923,65.117737,-38.157742,95.175011,-21.431534,86.987129,-32.818790,18.016525,-26.383318,-2.700250,-30.844173,-34.502518,89.513824,27.121016
7783,7.921203,-14.048075,-7.379943,32.568840,-8.757717,-16.753202,-94.383072,-58.958672,-13.196755,20.114639,5.667462,-11.667387,-38.485844,73.310478,11.016129,-9.738225,-16.991865,1.026213,-12.946297,45.286495
7784,-101.496056,-4.568041,-35.185936,-26.772360,-65.119446,9.774544,-46.302174,63.281410,-123.928085,27.938953,-62.720379,-94.213448,-103.189262,-22.089727,-140.166412,61.921505,-111.097870,-33.681019,-26.940273,26.299816
7785,-7.926862,1.295205,-57.941921,-31.684675,52.675488,-5.725802,45.073902,-6.713809,-17.053001,-74.436493,0.585000,-14.883677,-6.941609,2.007668,-15.458198,-13.310163,-84.262016,16.913399,-43.295277,-5.605176
7786,-20.013945,57.940292,-27.291513,-10.254916,-31.826471,49.884750,-35.856232,112.758102,-44.907055,66.993851,-4.506110,50.238655,-30.274693,49.874447,-14.420180,31.349449,126.130211,-40.509956,61.639744,-8.098574
7787,3.136032,-2.416021,47.936665,46.160774,-2.056895,47.003750,13.475943,-25.169806,28.817619,-16.100750,104.535973,5.123680,43.645981,24.446819,75.061882,12.055621,-49.374142,55.730507,-9.268853,21.111401
7788,44.586639,33.279469,-13.163914,80.811050,48.433796,42.096298,33.776413,61.312603,42.670212,71.022125,81.300499,25.047688,54.687378,26.731361,9.430737,107.377914,35.288475,42.225292,27.417452,-46.933689
7789,-8.957086,-54.445141,11.398355,-71.132652,-24.169582,-41.045486,49.416260,-39.087143,87.997063,-63.594963,67.947334,-151.851593,103.469398,-24.394285,9.712999,-23.136927,-40.285645,49.664516,-85.197998,70.822708
7790,-133.072235,11.439439,-60.169189,5.878645,-81.454872,36.677547,-49.407299,-3.941716,-29.857119,-0.844719,-46.978344,-35.089966,-48.482674,-35.870335,-84.342667,35.093998,-35.542702,-93.688690,55.709328,-9.956481
7791,41.733231,-89.985359,71.249565,-80.645531,5.132723,-148.117096,-0.533841,-1.779001,8.594681,-153.846695,40.980789,-116.437805,-63.003273,-129.889755,-5.575239,-120.943863,-66.317978,13.579211,1.450913,-2.303111
7792,-83.866325,78.927773,-88.694763,66.546509,-63.415195,36.927551,-61.441547,34.196526,-45.901676,25.874168,42.537247,65.754074,-96.711998,-43.426498,-120.982529,106.865463,67.767715,-65.820808,-11.932210,85.346214
7793,-70.969200,40.521534,-48.608395,-71.821243,22.940235,-87.149124,102.636101,27.293913,-51.927769,-31.549644,16.001610,67.510147,29.425322,64.613228,-34.287258,-14.394997,20.326258,-1.914632,-65.087761,6.973937
7794,76.155441,17.607475,74.835976,23.908262,109.673149,51.524551,99.176689,37.969769,6.967792,29.522263,68.625511,22.764139,96.015373,34.089916,164.122635,42.343075,87.200966,130.105362,25.035173,15.841885
7795,11.725604,-18.629803,3.697149,-51.713619,9.752215,-124.814400,31.592583,-107.627495,13.351168,-1.862387,3.987730,-100.226852,-50.608700,-70.781647,-18.852127,-70.179825,-30.214466,55.085793,-131.156647,-2.077311
7796,62.844933,-21.208467,18.629761,-50.391064,7.366607,-119.819542,27.928059,-22.202682,-17.867430,-91.385170,51.294365,-41.095768,62.950748,14.090372,43.884144,-62.757267,-66.092445,34.293785,-109.391228,-46.027836
7797,-17.444973,78.837112,40.030979,-6.312191,91.613152,132.965790,46.313663,151.984619,71.002029,87.347015,-46.818199,36.091789,43.526756,81.900238,-55.055710,40.437782,92.533470,-71.578857,57.815022,-28.749231
7798,-70.704628,56.895687,-6.958522,-24.224611,-96.437202,-83.428009,-153.718109,-46.152809,-64.079041,-43.736343,-125.203323,76.623909,-58.357914,30.193121,-140.950485,43.692677,80.233643,-63.256752,36.645710,-9.344855
7799,-1.590313,96.502136,0.732456,42.124382,-68.024529,65.343582,-47.528152,73.786911,-60.879662,148.624237,-71.602493,46.000671,-114.244202,64.659904,-108.315636,1.761961,121.415138,-86.733093,82.400772,35.800095
7800,7.216877,88.537971,55.648708,103.465324,10.541673,-0.970314,136.032730,117.476082,93.297569,104.027679,47.448158,80.646530,65.267380,131.596115,47.180298,90.326485,110.434128,46.654919,94.900635,76.935051
7801,45.489029,41.958946,11.206816,57.814415,-51.124233,11.366549,-30.116898,-48.539238,50.524536,55.136120,-89.145615,-49.144981,-60.227375,5.267495,49.391781,-24.844706,-27.979378,-41.871479,-59.577473,-93.367622
7802,-54.915405,-60.230160,-50.290989,20.365398,-110.466164,-119.780396,-88.790894,-115.301445,-44.184605,1.000240,-13.997829,6.387945,-84.366745,-45.318871,-102.532234,-32.084217,-20.728170,-154.767136,-69.130249,22.569998
7803,82.548965,-12.783773,52.598900,-58.982147,18.360584,-66.302818,33.510780,-14.839028,-50.789726,-19.724705,16.050329,1.452626,6.271981,75.003151,-5.130882,-18.904089,-59.635105,-61.345955,-47.601982,-6.047272
7804,-23.523735,-35.057076,-79.427788,-2.395023,-68.256729,51.274719,-74.943970,30.262712,37.061741,25.821291,-25.275911,71.292145,-13.866961,90.285179,19.604794,42.094204,112.371490,-117.463661,135.401443,-20.733671
7805,21.657932,101.017242,-65.443970,108.067352,45.853779,97.156738,-1.080682,38.076485,33.363186,44.409790,3.805211,45.897984,19.447544,19.542120,-93.414711,12.602100,36.183998,36.950794,45.810566,-17.765881
7806,43.825043,-12.705099,21.313488,18.698486,52.479774,35.374889,-11.482182,66.702484,16.883347,-12.372724,42.071503,29.392824,35.589314,-7.706529,135.705811,89.144104,16.635574,97.477165,-40.949265,-21.408140
7807,-12.018896,73.288521,16.919207,87.975563,9.039957,44.769791,4.493231,-16.598896,-42.790359,138.868454,-51.212902,72.786949,37.595036,43.928360,-35.737152,76.107277,81.712158,-27.655798,70.509903,7.642879
7808,-23.212223,63.002151,-16.756008,95.878174,17.472649,15.411894,-8.980465,83.794029,111.156998,-14.770609,-9.185127,-37.700951,-16.840885,61.234669,-11.427781,102.031532,25.436743,-14.716415,103.829140,2.378464
7809,2.775648,-128.853027,76.299965,-52.103008,30.775503,-31.946146,91.536079,-65.680130,-69.044899,-45.672810,63.048588,-13.005029,26.762669,-57.073563,-32.588280,-57.324837,-3.478148,1.521433,-49.563641,47.117004
7810,35.006088,4.444766,-30.517883,117.378311,10.290772,87.600899,2.509321,20.054590,-35.784309,48.106720,1.190576,110.349167,11.778585,21.309883,-35.416656,75.018341,112.690277,56.416576,83.066818,-1.558109
7811,72.629463,24.989908,45.302326,73.156731,5.396221,-92.289223,74.584991,-0.229600,107.845825,-20.781813,150.916336,-50.234055,81.742767,-1.687580,20.948515,-52.991409,41.859341,137.426666,22.114511,20.676493
7812,12.698878,-13.074944,40.199280,-6.211888,19.279720,-44.363468,131.283539,-7.104123,76.349976,41.079678,72.685287,-8.318448,57.682327,8.829249,124.625076,-101.795113,-63.828049,64.871140,-11.077092,-33.053905
7813,78.835823,-48.077717,141.736267,-93.528725,71.299561,-10.780634,30.952633,-66.404800,27.928577,-53.101391,176.502945,-53.219330,71.432152,-48.412891,91.421486,-60.671555,-51.775055,82.573570,-16.220688,-48.995941
7814,97.761154,-64.459602,4.738242,1.872944,-8.767544,-59.472298,91.388451,-61.520012,135.739441,-25.280893,23.071283,-141.989883,92.166100,-45.415482,76.658394,-99.911949,-87.317139,15.541533,-58.579735,8.121532
7815,-13.845272,5.121576,17.644152,9.211133,-12.454124,109.247322,-94.394669,31.903412,-18.991482,37.082420,-78.545219,45.625774,-43.601955,50.327877,-24.651693,80.131721,-13.838082,-17.618065,52.901196,19.158207
7816,15.259946,-9.044315,-80.601059,13.072842,6.732214,-56.942177,-48.404461,56.502483,-43.220650,10.146828,-52.148548,4.612244,3.898225,-67.118774,-57.813137,-43.578041,-21.545099,-3.190988,41.820068,-52.942509
7817,29.764999,137.422272,-27.017357,0.043103,6.341330,80.674706,-11.167291,76.712868,19.291271,86.230324,34.045063,77.625298,78.265892,108.190872,-34.324570,13.715515,16.583315,20.478348,74.486580,77.802917
7818,37.620903,-36.782997,47.102619,-6.066930,52.242790,-10.329906,-11.373220,5.252334,22.312935,-63.217812,13.432036,-0.551928,-19.936956,-33.418377,8.841715,-27.637646,37.107716,101.993538,-29.956776,27.260813
7819,-65.872398,69.516136,-112.577736,65.749420,-98.305038,34.496311,8.471379,146.878067,-71.082909,21.550201,-88.931450,87.119865,10.964588,79.276848,-137.695557,161.577957,65.982071,-17.056194,-4.884248,-21.276188
7820,-76.923241,86.205475,-89.297981,71.746010,-105.909935,98.087372,-75.606552,112.626221,-103.804565,10.669123,-5.119065,62.347115,-76.713989,87.025574,-121.976311,165.487030,85.959457,-25.406538,115.912491,27.439516
7821,-41.376579,-122.177818,-92.676483,-50.305340,-48.147236,-48.913803,-168.672028,-111.710312,-35.086716,-73.107521,-115.451012,-36.589806,-114.471672,4.353438,-68.242294,-60.049274,-51.555138,-79.594505,13.974633,-45.523891
7822,-155.272141,-0.486263,-41.042862,-1.322228,-60.997601,-1.971311,-1.478453,25.211647,-1.229171,2.575026,-58.676407,-62.822765,-36.796436,-24.713358,-94.542824,56.387203,-60.180820,-131.861099,-53.243233,-0.478476
7823,42.372261,-2.567484,0.521528,0.087432,-50.083504,-19.238592,-26.695086,-50.614788,-40.284630,-38.365295,69.263779,2.951279,-41.919128,51.621746,-6.076176,44.830849,-18.351748,-17.031511,22.851374,38.720623
7824,-41.895016,58.185177,22.924433,12.725337,67.732887,-15.074099,-20.591629,-4.607600,-36.221355,25.356688,-39.511959,59.829212,-42.450539,48.066059,-61.009499,-4.877941,-68.914154,-9.549021,0.964052,26.918015
7825,-10.505904,17.226349,66.173950,96.587578,22.118479,-47.363361,98.185890,-32.137314,-23.480370,32.569233,58.824516,80.791405,73.817894,39.069511,28.269650,24.871655,-3.204565,77.675102,12.251225,-75.344543
7826,-26.979448,-21.861927,45.019535,-49.308887,70.155891,-36.429234,-40.831917,-84.427834,-37.723598,-11.174012,-21.647970,-100.217834,75.895332,40.243980,-50.138145,-37.682545,-83.443230,-25.741547,-35.291477,-15.934415
7827,-92.093086,-56.935520,1.264365,-61.452885,-24.871542,26.264662,31.678789,-14.109025,-38.938522,16.560993,-24.322567,-4.994833,51.462482,0.022146,-11.490489,0.839889,-85.615479,38.933006,-25.208279,-100.733459
7828,-3.231587,-13.370201,-46.212551,-11.417353,-39.588516,-43.356327,-70.582970,36.593437,-58.152546,-27.845505,-76.606163,-29.806684,11.428128,-0.538497,-92.065659,-65.415504,28.575356,-78.622887,-20.937366,-11.537364
7829,-54.498055,34.975121,-15.216379,-23.242208,7.690624,82.071762,-5.690756,14.468586,0.498048,-0.142416,25.289648,15.961208,26.109367,-6.015155,-27.767389,0.736893,4.243286,-37.393333,93.631165,-72.798851
7830,107.164200,-29.256586,66.084160,-37.352436,-3.089961,-43.385307,1.658031,-63.099972,45.481544,28.694420,63.893471,-26.720591,37.780510,-83.921158,-42.000443,-45.797050,-24.640711,-30.017210,79.526527,-11.853961
7831,7.240510,31.024473,34.359486,41.025661,48.668213,38.651020,-7.117765,101.494026,12.796299,-0.241835,50.899246,25.468405,53.916183,14.965437,-74.780167,53.268082,31.755487,-5.451579,93.854591,-49.026432
7832,-53.681156,-4.436288,-127.966309,21.216457,-10.054900,-25.139549,-103.053123,2.156600,-55.589603,-48.521076,-46.890621,-28.238960,-31.850046,0.649832,-28.848904,96.458771,-10.224754,-62.628292,-87.590759,-72.086807
7833,83.921997,-86.397591,80.500183,31.114538,81.550568,42.772556,95.805321,-78.942818,180.852219,-37.730316,93.168709,-24.448469,37.524109,4.086262,41.521278,-19.596321,32.649658,94.867477,3.696002,-45.816956
7834,60.135864,55.447189,11.674623,-82.889656,29.511288,-77.228661,7.147837,-69.889473,33.581715,-67.033882,12.853345,-44.509899,8.573135,-26.778765,-2.515610,-54.336025,3.227758,-44.392078,86.977623,-6.332458
7835,-40.171078,22.181507,-67.478912,49.649982,-7.358025,11.863636,10.393266,1.350451,-55.752445,32.415596,23.951809,21.683212,-17.774549,-91.911812,-23.386408,-16.634159,48.947876,-90.189003,-33.952114,-89.376434
7836,47.921349,-17.106554,-58.541939,-124.516617,-34.803421,37.049408,-28.879835,-46.345562,53.452393,-74.825920,5.873030,-81.530655,62.005333,-44.502941,36.286743,-32.188904,16.889572,-12.070734,-75.813049,0.014851
7837,48.267689,-26.479719,-2.501019,-99.522064,9.660000,-71.978249,-28.680014,-26.826653,57.474949,24.179272,78.149078,3.036956,16.449606,-60.899708,60.397633,5.240645,-21.608646,44.115818,-20.457933,-5.014437
7838,2.283147,20.801102,49.603607,47.018223,-39.052776,72.294922,18.892061,0.588458,-54.214664,15.761672,57.394943,12.892853,14.095206,-4.788763,-12.518142,23.175009,31.137377,75.923134,-58.363899,-17.521006
7839,-59.117790,42.701859,-24.544256,38.908627,-46.902458,82.646896,-65.235924,9.109547,22.695452,84.456818,13.589550,28.781658,-36.219223,86.820999,24.394341,114.922600,127.978912,-4.991959,54.676346,26.979792
7840,6.035594,63.645050,-19.413729,79.684692,69.186447,53.100739,15.182317,148.490524,-1.923326,90.861214,-30.759212,83.348778,-53.692890,80.674255,-58.694347,73.762962,33.917065,-10.021309,41.856262,-53.564575
7841,-13.374785,67.494469,4.364232,-24.184978,3.505010,8.537307,5.258291,84.850914,22.669069,-6.816581,-30.430635,-40.643745,-25.698492,-14.836518,13.926751,90.022278,48.754299,-49.268158,-36.701851,-35.571606
7842,57.457973,-20.517673,165.911484,-35.809414,115.604385,-59.642159,16.935104,-10.875825,84.377151,18.074026,73.647255,-5.434641,92.079880,31.620417,7.789742,-24.544479,35.684673,95.470345,-23.791576,19.846304
7843,-87.692719,31.240940,-117.623932,28.397512,-42.924328,-1.175184,-19.309330,-12.376473,-48.703979,40.881130,-2.607110,107.754723,5.845555,4.856625,-96.588829,45.213974,69.295837,-59.398727,116.468826,-19.235271
7844,19.963676,36.239689,17.854530,33.497730,32.263298,9.543882,23.778978,-23.223446,-7.531675,-28.064999,9.317448,5.785756,-26.198542,44.925045,-29.325203,-13.019365,-13.593566,1.470591,-27.235008,17.808809
7845,64.994011,-103.575516,38.892532,-13.160225,-26.353140,-51.334492,-5.359456,-109.037895,66.569336,-61.488716,74.483528,-13.654275,-28.167051,-25.551851,10.362953,-94.442101,23.849867,-1.881977,-0.911299,-2.641497
7846,-21.022316,85.504173,5.230362,119.083298,48.678795,89.348244,71.353912,104.439079,59.206203,101.776405,-57.872257,96.775764,14.682379,113.690811,-61.838837,98.512695,36.532108,74.184746,71.691307,-84.307487
7847,-23.282976,-14.423706,-26.888075,27.973475,-4.505129,37.757191,16.585646,-16.415367,-46.358772,135.998276,14.068388,55.373077,-48.558517,65.054848,10.809270,52.377438,61.234749,90.584633,22.748463,1.665437
7848,-32.156124,2.010858,-38.118649,10.736892,-99.909851,3.177762,-11.958530,2.924875,-76.176620,-1.592006,-12.276620,24.189947,-27.240507,-31.505472,30.135138,78.611130,-45.314564,-8.225523,-2.888411,16.146019
7849,-100.801971,49.033752,3.762041,77.691292,-77.420746,71.945015,-90.814049,0.370064,-66.845879,0.898495,-47.041256,-60.742950,-124.594810,-51.867390,-81.740524,11.300937,-1.516424,-66.548073,-52.301815,54.777344
7850,-17.743677,90.402565,-7.795504,2.896970,33.820938,9.021819,45.224808,-25.800890,-18.503426,-12.272992,52.552017,-2.536007,-25.235146,86.929253,-45.408489,61.707191,-15.896289,47.691418,-34.120903,-2.364136
7851,52.745392,-23.395706,61.088371,41.628235,53.818771,0.538767,78.195473,16.526331,79.931252,5.522438,46.881042,30.185814,39.955673,26.220823,75.744667,-2.217845,-81.930008,43.994682,-44.765125,-3.789869
7852,-48.945980,-130.446808,-22.258856,-32.959324,-37.510246,3.757810,68.337540,8.604693,-27.179474,-75.816032,4.238678,11.173830,-9.284640,-15.028999,51.137470,-11.781646,52.774536,-31.255383,-117.418213,17.867847
7853,-43.313484,25.946159,94.875992,54.066536,-35.650749,59.340553,32.713398,47.815296,1.368724,20.587383,2.065525,14.636530,-15.339614,45.958164,10.499543,-18.769882,71.199814,-56.267845,47.998909,-13.902805
7854,14.486466,47.136883,29.689196,18.260895,-17.828424,61.889790,33.567253,98.923210,33.527210,71.790131,85.011040,7.280032,28.751146,73.580849,-4.865560,61.589615,58.121864,55.214474,-28.458824,74.258369
7855,-22.630898,35.799831,-1.046624,43.052509,-86.412498,36.417362,13.558523,19.049156,77.962311,39.053486,-59.866558,-56.817860,-22.103144,39.000278,59.829754,47.069241,45.626022,37.329525,-1.434983,65.807693
7856,34.398663,-66.659111,21.564392,0.798198,36.026787,-60.069187,56.438133,-46.186962,51.675377,30.540596,52.561966,33.556377,43.306156,-116.743500,67.257225,-3.278650,-36.182140,73.591049,-114.587311,45.018906
7857,11.826185,-104.284325,-60.332001,-100.385628,-16.734303,-83.920029,-41.554371,-12.409801,-18.130529,-103.075569,28.106251,-38.100864,20.574545,-52.699848,7.130210,-142.067398,-58.264027,43.589348,-82.905083,25.006269
7858,8.295992,20.285515,95.158302,0.525953,29.602270,35.261982,18.105104,32.274052,1.060649,77.211853,45.524899,-6.861181,39.106411,-9.422287,118.340714,14.187399,-4.368669,37.933506,33.868465,-28.910746
7859,-118.081993,25.819910,-118.783440,54.478199,-77.482224,14.146061,-80.714905,73.404793,-18.686438,1.476084,-45.306389,-60.863590,-59.746525,-0.504053,-137.863312,11.625427,9.329555,-27.208471,-19.928900,-80.647423
7860,-42.117317,-66.823814,2.491261,-58.806103,83.869713,-65.097542,-67.794846,11.391001,-35.524406,-36.054440,12.573813,-17.164326,81.478096,-23.495203,-30.033075,-35.834400,-6.610849,-32.388203,-81.958809,61.679050
7861,46.019836,-19.573898,95.528397,-48.292549,13.484287,-2.034205,1.936523,-28.822620,89.778442,16.883097,3.935301,25.029518,15.486892,-40.868484,-12.880058,-4.208573,-15.306525,66.548279,-32.819801,-50.679234
7862,-112.750580,42.754608,-62.359592,56.612003,-131.165344,110.788345,45.913460,24.920013,-21.994623,-1.025761,-85.327026,102.144829,12.848468,38.429092,-46.022926,53.767757,57.227436,-18.789480,47.102390,-19.042942
7863,22.647879,-74.572365,28.470644,-19.731062,-18.399450,-70.201782,-43.434490,-108.438438,38.155846,-42.906998,-46.459587,-129.711487,45.997265,-140.267075,-3.272926,-59.281555,-45.599735,1.790137,-59.172268,56.352032
7864,-60.447090,19.060261,13.275998,4.212339,29.490053,-54.783031,-2.763356,-7.459185,0.535954,-3.638332,-85.700127,18.862309,-48.710144,35.701500,89.153542,100.145798,14.055105,16.281187,20.038063,-95.345802
7865,-49.816097,20.393436,-54.159897,-30.314608,-32.922661,10.391742,-6.306662,60.223553,-11.118096,28.616287,-66.524078,-16.426212,-52.609062,13.624254,-54.610954,36.702244,87.758827,16.163708,-20.396070,-30.265806
7866,135.702805,-8.180645,84.618889,68.861244,-30.898750,31.266085,77.588608,38.874180,105.139282,3.401575,55.292763,-71.533546,42.200352,9.690315,79.109261,-32.886150,-5.931884,146.889496,-60.348526,-14.020156
7867,-42.281666,-33.124184,71.488922,15.178288,-62.386623,-40.567448,-4.765619,-88.232132,47.443542,-40.542606,36.398151,-25.592798,7.268552,-8.444865,-39.717663,-120.329819,-93.295067,-14.443553,-36.016724,-72.956146
7868,44.560913,23.025354,-21.886635,-37.644081,10.338897,89.718697,54.209099,41.765121,7.863263,-16.919466,-46.245411,57.464638,4.670866,66.073174,-12.052955,89.642532,-83.357040,-41.897701,-0.249202,73.917702
7869,-114.785767,-118.634697,-37.188187,61.362320,-28.580059,-42.579552,-42.874874,-20.948837,-28.808834,-43.528461,5.656595,-54.308876,-30.082619,-14.577449,-11.911707,28.042206,15.560410,27.919428,-13.028808,-11.678394
7870,-71.772400,-38.335121,-60.850586,-64.389267,-24.109289,-4.428079,-62.709980,25.061083,-95.174995,-68.194145,-64.865692,-58.819008,-50.623623,-16.388124,-69.540924,2.871957,18.340374,-44.708046,3.276500,-43.422596
7871,-35.179359,-47.368393,-21.911791,-60.076241,3.337163,4.770627,32.496685,-38.017914,-40.856724,34.607857,26.682209,-49.197407,43.564774,-107.280563,-12.262962,-46.777714,-76.306053,-80.059547,-53.123825,-15.475398
7872,-8.452245,35.585487,60.722622,12.569437,-78.424507,14.520564,-37.620525,-1.263270,-9.507776,102.830299,-40.716175,-69.856064,-18.696108,13.504446,9.879516,-56.314579,61.690102,19.745068,-0.427750,-102.748894
7873,20.790361,-8.220327,71.324379,69.636368,-19.606197,-0.422591,-27.592285,42.616127,28.300457,39.853882,-28.218206,74.135338,23.020124,-25.774708,-5.167602,38.935226,118.313240,67.352020,34.881969,21.226339
7874,-18.229837,16.675396,-42.212742,29.818748,-55.195370,94.543121,-30.670271,94.995819,-32.537544,128.261459,-46.636555,94.430565,43.816078,120.388885,32.132912,97.494873,114.325241,-11.095361,103.355812,36.658024
7875,55.531445,12.463770,-33.091507,-42.898117,77.130875,-3.538524,-11.962440,37.614380,40.812206,-33.793888,19.731104,82.951599,14.939487,-11.918363,-12.758163,-2.897702,35.700138,22.708462,-33.310627,44.639915
7876,-31.713692,-75.748711,-2.137050,-32.796944,-20.900661,-85.412613,99.690910,-139.590942,0.553136,-104.006828,66.869141,-115.589600,-56.073181,-123.926437,17.939695,-98.779083,17.289604,27.295769,-134.064819,21.078518
7877,35.816242,-70.416412,56.119659,2.207667,66.796242,-59.067516,16.111942,-126.825676,95.026688,-44.453831,149.863983,6.196304,29.970476,-44.410145,64.463112,-83.888214,12.842949,49.084270,-58.105892,-6.150027
7878,72.085129,-43.146740,43.045540,30.891155,66.643517,-40.932842,-8.515403,7.928662,32.679119,-37.914326,69.691101,5.146701,67.406647,-4.553076,33.167740,21.743162,24.283070,66.632408,-13.652092,-3.415236
