=== МЕТАДАННЫЕ ===
stream_name: NeuronSpectrum 11.03.2026 12:39:12
sampling_rate: 500.0
n_channels: 20
active_channels: 20
total_samples: 8120
timestamp: 2026-03-11_12-39-33
window_seconds: 0.2

=== ДАННЫЕ ЭЭГ ===
Сэмпл,FP1,FP2,F3,F4,C3,C4,P3,P4,O1,O2,F7,F8,T3,T4,T5,T6,FZ,CZ,PZ,Ch 20
3195,129.841125,75.198975,-2.542656,74.619019,-29.454372,5.774735,55.027683,-4.282360,60.673458,-28.836367,75.123917,105.154045,48.100834,33.364376,-2.360513,64.414116,100.390694,57.107822,68.152481,-15.783016
3196,7.088408,59.238796,-35.521122,-49.732067,54.588184,27.450500,20.094704,18.489952,-57.921673,-20.508484,-64.693550,10.093293,-11.171204,72.488983,38.240498,-18.844578,70.889336,51.422531,33.358433,-7.592157
3197,-67.045868,12.306713,-18.266052,-8.656320,-80.893494,-56.821693,-57.683872,-54.679222,-27.590282,3.796422,-107.203682,27.563505,-123.003586,33.191471,-79.831947,38.650963,-29.383818,-2.982451,54.053082,-0.385177
3198,-78.102425,51.378529,-22.157495,38.388657,-77.434334,56.616756,-35.023415,12.813849,-47.548061,13.000504,-51.714565,73.397705,-70.493500,-4.102623,-66.289101,-36.950588,14.497597,5.136426,72.668427,5.742390
3199,-9.993603,-4.374645,-5.734209,15.140043,-73.669487,25.791721,38.605228,-15.704372,27.403318,5.515912,-11.353811,-2.521554,13.050557,54.156837,39.168934,10.047192,31.803553,6.593740,52.368980,-9.127708
3200,52.565659,-85.067772,30.017563,-93.540138,90.982376,-50.767151,-22.406700,-98.998528,56.188095,27.215828,-23.303885,-12.593411,54.924110,18.504234,11.285439,-22.391113,-114.361839,54.752594,-70.725128,-3.843020
3201,54.803410,-72.137123,56.816471,-29.060303,123.971634,-41.058632,53.189243,32.637310,42.970318,51.186153,-12.735396,-60.703773,124.438591,-75.479691,106.703766,-23.980091,43.732330,92.652519,-26.194059,-59.627918
3202,-23.982565,106.536995,-58.380981,93.555054,45.797905,141.723114,43.467930,55.706905,60.851685,117.606537,6.880141,83.465332,5.334364,6.367125,-5.050642,99.346855,67.555672,-6.810881,86.672592,-9.842735
3203,49.466175,0.881716,18.847948,-21.423424,65.412300,-11.875921,-14.252990,-0.685541,-16.588196,-34.546532,60.297230,-25.998098,69.405746,11.946881,75.471695,0.099159,-0.453661,49.429901,-8.893756,-28.519690
3204,101.382729,66.844254,-22.817373,131.175110,18.792110,40.178833,-0.239010,-47.135498,-2.766288,75.360817,14.070269,-34.315273,-22.678305,28.648937,27.088583,-2.868153,41.744827,-84.143333,42.932480,23.422260
3205,58.113495,-8.081594,-13.048567,94.501480,-40.036087,65.411766,-5.731363,-68.941032,37.242020,75.743309,-19.241966,20.973238,-19.021767,-9.871573,-21.443438,-7.700813,12.423384,-65.374199,51.389515,-11.731970
3206,-1.990975,23.067421,14.872959,51.411316,-53.071346,78.998795,-0.026921,108.134148,90.711662,-26.463625,11.637835,48.496716,30.530598,4.144502,30.319687,19.647785,50.234169,-3.620207,56.760742,-1.260582
3207,-41.003399,33.743179,-70.605270,22.337729,18.747160,5.393782,11.227657,-78.457596,-84.946907,-40.241341,-35.546211,-92.125580,26.461861,-58.149460,-45.950794,-77.020752,-18.842440,-26.010555,-28.394489,20.906269
3208,26.016476,-72.136307,8.718011,-80.168617,38.995735,23.213730,27.363850,39.046455,-4.942592,-65.215858,-35.792927,-53.990124,70.842056,13.475732,-33.186569,27.174379,-82.328163,61.405205,-43.942657,-16.534018
3209,-3.540481,63.242500,40.441708,70.632202,26.775522,59.473591,-3.549470,66.042923,-29.029503,48.219654,60.747204,151.602295,1.595166,33.459785,-54.095684,53.406620,92.903442,38.788631,89.262871,-25.706091
3210,-80.264618,19.595181,-151.595245,47.830059,-13.032928,-81.850006,-139.604523,1.647474,-92.064354,27.634260,-7.031988,11.863584,-37.963543,67.511505,-109.573311,13.967640,-7.137514,-70.007904,-19.289480,-8.250605
3211,-15.177730,31.533905,5.293487,23.090815,-17.436972,-0.544767,51.759884,-65.931107,14.348572,-27.169144,-56.824886,-7.340509,-1.038679,-15.756373,40.889492,-1.967710,22.702011,26.157066,-7.088108,-2.914323
3212,-143.539871,89.604942,-24.328619,73.857063,-71.539162,60.385185,-158.454498,-4.903232,-123.356033,33.125019,-64.639267,21.321371,-92.943604,57.379066,-40.936474,-10.299024,91.184196,-41.467915,59.572117,-50.632591
3213,-2.699146,-49.439476,36.220997,-18.381790,56.533710,-87.088486,-64.176598,-42.851604,28.138754,-18.486937,93.276337,-67.159912,92.102058,-34.325996,24.760241,-119.515533,-25.081432,-43.536522,-53.360298,87.759727
3214,-3.804809,61.636433,47.138149,40.813404,-95.166801,20.560324,-112.892670,37.793236,17.965166,22.733137,-45.016624,78.997444,-55.658890,-32.175186,-83.171646,136.828522,87.689285,-39.169083,32.182171,-28.222672
3215,1.093805,-8.631876,15.409789,43.340797,8.250004,-13.915640,11.747655,37.550770,8.206229,-29.427221,10.691485,18.658756,54.046688,21.681086,-21.203997,17.907463,105.535889,15.552197,87.711258,19.314999
3216,8.747245,-82.264351,-12.397904,-10.018596,8.738031,37.324223,42.927914,-16.702143,-52.216034,-35.162323,15.341757,-7.873432,-18.119823,-118.135231,-20.588842,-19.804161,-11.765250,-13.460146,-73.882591,62.489429
3217,-16.478668,41.374275,-41.335415,21.561741,64.577560,21.896471,34.346951,63.355984,104.654976,68.007889,54.427868,25.589701,28.698214,-14.776282,0.055728,91.028091,50.569481,33.757034,-35.278332,-14.494942
3218,78.552048,46.093487,67.944466,65.634392,66.146423,87.903503,47.140320,49.795830,23.689133,49.697876,90.099701,78.805351,35.570763,18.454077,54.161232,168.084076,110.041801,117.201080,78.936546,-34.846275
3219,-13.765293,93.299599,-27.533909,60.864250,-83.660011,78.359100,-4.835953,25.756294,-6.347909,22.953926,-1.690711,-14.166393,-8.484307,26.175575,-40.193031,58.509003,-22.392431,-76.674026,40.942455,-20.417921
3220,85.337624,69.507454,3.796854,-6.670627,8.721772,70.380791,6.511231,-20.739418,6.545908,71.267479,41.209721,47.020336,22.965651,107.917786,-57.915070,11.356463,33.104004,26.787239,107.194489,45.104263
3221,-5.435346,101.705170,15.651303,39.434525,-32.954082,32.546650,41.939980,73.856758,48.251362,-62.023521,50.413227,117.803200,53.680088,112.686813,72.644798,106.288399,47.554447,-4.797963,23.355274,-53.016254
3222,103.144997,54.838806,99.940926,118.066910,101.169380,28.037558,36.025906,61.994236,62.055202,14.648820,77.584343,3.283036,53.329174,66.757858,1.970307,80.169334,83.906570,39.010098,100.993652,-29.357368
3223,33.149986,-0.617980,-34.121632,48.963478,62.014355,50.599403,-55.123138,45.434799,-75.532455,68.705460,-91.274620,42.798054,-92.505104,57.890671,-27.929619,99.434364,39.750725,5.929989,0.362503,-18.430809
3224,5.129370,59.163227,-8.223988,-24.307564,-7.399960,44.648754,35.227459,26.559181,95.826401,19.549526,-67.729538,36.325821,37.051674,67.823250,33.406761,72.156860,69.753845,-0.081267,74.311729,-23.326050
3225,-69.536613,-65.518135,3.982786,-82.916267,-97.294785,11.433799,-60.856869,-65.162018,-53.674744,-49.877777,-70.624893,47.402397,-71.202568,26.946686,-63.209030,22.909969,-27.477442,-23.680630,-67.850304,50.160706
3226,-89.977402,71.421089,-60.344189,20.636330,-93.509109,59.054409,2.934299,5.420807,-49.266560,23.533358,-55.837040,13.415927,-38.835049,119.583244,-109.075844,-16.330635,36.000736,-54.259472,-34.443222,-49.018738
3227,-46.426807,-0.962767,6.684404,60.491985,-44.506683,13.031016,-68.052444,-10.269854,-42.859558,-7.198431,-66.461716,19.837421,3.885576,26.255545,-54.520832,-18.721668,-49.508667,-52.763287,0.010438,3.971422
3228,-15.444564,61.986641,69.924614,13.672492,-29.162098,69.745514,-23.535124,35.082684,30.294373,7.719849,18.351831,56.626884,-0.768359,72.935196,19.379646,56.248005,33.870785,-30.885305,-27.017570,-16.367886
3229,67.843735,-1.062086,107.559319,-105.086998,49.107765,-51.513432,48.937027,-12.017719,95.905113,-13.675481,71.298347,29.027996,76.643349,-12.240265,81.963753,-3.572488,-20.937307,76.072685,-82.503365,-94.367119
3230,38.422924,14.613955,-100.800537,-7.225895,-41.423790,-74.639816,-39.977932,-23.302605,-19.469524,-3.773959,-69.927406,48.383488,53.886940,-16.546892,-56.827057,-99.424355,37.612946,-9.671172,-9.586711,-17.662191
3231,90.335747,-15.593389,4.694669,-63.694969,46.620865,-74.599968,59.581760,-68.679855,4.593896,-86.695358,13.970356,-127.701454,-6.326141,-73.434364,10.024516,-112.666847,-61.567684,-28.673420,-95.639984,1.248545
3232,-95.408524,33.556404,0.045755,-6.430229,-82.497467,-1.924939,-79.929825,96.483711,-101.192253,-63.344776,-36.375317,-22.880922,-74.793884,20.188248,-28.557909,40.060680,13.636073,-146.853683,-32.349934,-5.053126
3233,47.899857,31.091812,61.524910,44.045910,24.895468,-5.299531,73.452164,30.479757,-7.408110,11.494050,28.751038,-39.173977,-35.837494,76.372086,-0.459499,44.851963,51.958652,-18.070553,6.723783,-8.323901
3234,-13.608657,-16.989613,-74.059853,-3.658641,-114.183655,14.837002,-162.795288,-34.320965,-57.907871,99.770844,-80.017509,41.853825,-86.925171,7.918493,-69.424179,23.020432,-28.798229,-72.029434,-39.973053,-21.560286
3235,-41.759365,-18.978151,34.335945,8.553368,-53.228115,1.217700,4.022622,-41.362877,-28.630808,20.989399,-31.971079,-18.236437,-41.909939,-48.989540,5.548502,-69.581131,4.948827,-40.293987,-13.974529,1.925373
3236,-22.482964,79.185257,-48.231674,103.706505,2.114517,-3.413872,-78.045258,88.875954,-32.554352,68.465004,-3.894122,39.711166,-48.833359,33.993130,-35.131069,155.042587,85.498749,62.412125,86.941246,64.340569
3237,28.651003,-93.818520,-17.783957,9.935458,30.286306,-65.138107,-42.502518,-88.547768,4.593200,-106.582138,25.188210,-60.011627,0.467393,-87.605103,3.994901,-20.559681,-151.640915,-41.513680,-78.396896,-45.081554
3238,77.538536,-15.560334,70.245445,-50.228603,59.408176,-27.870331,66.486664,-73.376518,-3.790054,16.157705,85.987663,-18.433914,129.906281,-25.516630,67.200523,-26.495499,-99.417923,61.450607,9.820739,-2.771612
3239,-2.110158,-82.995018,-14.723324,-147.687744,11.296366,-147.093689,11.970713,-72.504532,37.327377,-17.333700,21.776913,-19.141712,-33.678036,-93.920662,-62.540989,-132.655579,-120.975693,86.684883,-100.632980,-8.724992
3240,-4.181109,57.969692,61.654633,57.649990,22.567438,-6.639126,12.758348,9.667201,68.158348,47.626194,21.874151,39.203716,31.386400,77.529968,24.862196,-11.582019,19.958439,39.098579,105.425934,-4.040204
3241,-50.314987,37.665260,-36.021347,36.028057,-25.995474,-43.105572,-49.343857,-75.302460,-75.573616,-49.589294,-30.172678,-31.425228,46.257305,2.365547,-52.503258,-4.544025,70.399605,-33.365448,-3.763296,17.673372
3242,99.271332,-26.504345,77.130600,25.305038,60.851433,-10.258605,92.105446,-50.560524,111.753983,-14.285395,83.257996,51.732426,89.831810,0.797632,35.669136,26.679113,-77.485062,115.866112,-80.039505,39.419460
3243,-38.814571,11.462084,52.294113,-13.600804,-50.620651,-27.677525,-12.580703,-6.944310,5.854404,33.818264,23.579203,-30.702650,14.894701,24.139900,95.306961,-51.296135,-38.094978,2.745228,69.418251,-21.860491
3244,-49.857803,-33.205910,-16.535486,-55.181793,37.609013,-79.132751,-61.069893,-76.599915,-22.994974,-106.362534,-43.576977,-100.522438,49.496037,-66.169220,-26.687517,-72.116928,-54.163464,51.756855,-22.647411,25.906488
3245,-67.899025,22.681416,43.245747,140.985321,-28.519838,64.242599,18.589533,165.552231,-42.372189,78.922432,-109.765900,-6.203176,-74.454468,35.062923,-9.607967,-8.275732,60.354542,-45.533581,86.928436,-19.132177
3246,-48.587276,-71.865089,2.211844,18.164282,87.660736,53.721416,111.720436,-62.315136,6.815531,35.547878,-14.668851,-64.903290,-8.138039,6.410416,0.866283,-20.112619,-34.054817,102.886597,-2.842753,-90.429558
3247,-25.802618,30.441370,18.310450,-88.234589,-63.715763,40.622688,17.280891,-11.402473,-26.225801,-50.866455,38.597099,38.713718,24.176792,-31.668550,98.939552,-22.256622,-18.033983,18.136393,-33.269955,27.577791
3248,-71.969810,13.258628,-62.446445,-108.995384,-76.282562,-63.332344,-89.958954,-69.489189,-42.494438,-146.167130,-90.946732,-62.019100,-44.925816,-90.602623,-27.921669,-82.719734,-63.843517,-33.458858,-69.232780,-18.907433
3249,-90.933403,-11.570395,-35.897011,-103.798889,-30.880714,-18.247164,14.403256,-83.459175,-11.752505,-46.003811,15.158073,2.929144,1.965834,-79.843918,-69.440933,-46.218067,21.309290,-0.643773,-76.230263,64.666420
3250,60.458679,-13.768023,-44.119617,59.613323,-12.355955,-78.662575,-28.170084,10.387497,-32.418739,17.208105,-62.906612,56.571720,-18.727285,24.270166,-46.302383,56.362762,10.311041,-51.918968,27.131365,-6.859188
3251,-23.185804,-41.005405,-7.239878,-16.896681,-9.045668,-109.250389,71.964218,12.305542,-48.553513,-38.524265,-54.059727,-48.374844,-14.365573,-42.215187,21.331980,-101.293404,-72.104965,-1.327891,-58.904922,-33.576912
3252,-22.799891,6.039150,-0.906310,29.334044,-8.685398,122.611778,34.271595,-0.913860,-71.727753,-31.533888,-19.605562,67.320892,-46.526577,-9.873129,-20.084375,87.508507,69.075706,-6.496833,-2.403289,-42.211788
3253,24.325745,93.792381,89.221733,54.845417,69.977119,8.237970,-16.138124,70.870071,78.162865,40.315922,39.195786,64.870132,43.771687,109.488480,-4.906393,0.393920,26.877697,21.953377,47.420601,-64.336189
3254,-73.128204,63.845692,-59.662388,-1.631777,-37.842506,1.956424,-29.636328,-14.921707,-24.810225,-63.473270,-14.252874,64.285995,15.390386,7.386698,-53.596123,-54.573048,33.980190,-25.036152,-17.388777,61.199871
3255,84.068741,11.888256,61.643559,9.434676,74.479370,50.274258,21.321964,-81.336128,33.554024,66.233643,12.236087,0.775138,111.399643,-9.638947,103.986168,-2.799870,53.182407,63.827961,-7.961961,-34.944252
3256,-79.260254,-82.532021,44.296528,-35.895874,9.192924,-79.395233,31.296862,-53.155117,-38.840904,-164.547607,25.055895,-43.029423,82.322784,-81.012596,13.398277,-73.406570,-61.748825,70.678833,-22.247593,37.871391
3257,49.151348,12.225850,15.321012,32.412399,-56.196774,50.379265,-58.443016,74.665504,33.669159,72.097992,-16.441729,-44.449333,25.281263,50.799149,30.663960,-52.167706,66.921501,23.763107,-39.865372,-51.789394
3258,-71.084900,37.782028,-12.545262,74.309212,-4.168234,-53.316071,21.632462,84.073631,4.365103,-12.507575,-9.596069,6.029344,-33.178795,12.785764,-37.279510,-29.191814,-22.741550,29.648279,-35.866707,7.657022
3259,61.355206,88.951027,50.682304,97.134338,43.191628,25.018162,71.372986,48.986568,29.159670,18.743559,33.633724,81.792679,34.617413,73.477104,101.753746,41.160553,-36.315804,59.947781,71.572830,18.589523
3260,97.126755,-27.888605,26.944780,46.981148,-29.372921,20.024496,56.805588,81.327347,39.951302,56.347321,60.565353,-62.121815,27.825932,56.338074,-33.339249,36.984169,84.909447,-11.894812,9.970661,-27.880470
3261,-30.901484,-12.603784,58.306309,-18.547747,45.210064,4.262610,-11.380544,-22.113335,19.970606,-23.039619,51.988064,-54.169346,22.908386,-60.411438,-76.765648,40.587563,22.642429,-82.108742,-60.968430,-16.273470
3262,23.266127,-13.217657,25.720461,57.512444,-13.231207,139.066895,47.960285,45.588928,76.785225,28.999800,11.173957,73.645088,-7.612875,65.267784,-37.677643,65.993607,68.469543,18.126814,50.613964,85.528610
3263,24.468149,99.726402,-41.734676,90.866219,-18.939236,88.159126,-50.761024,87.327538,-83.630791,57.422722,74.450134,24.074226,-64.223892,106.819382,-14.265951,144.422577,90.289101,-27.229456,98.022705,-11.177719
3264,-134.828293,18.963688,-48.013760,67.358932,-47.756477,65.841621,-75.175392,106.688324,16.130594,49.268185,-51.549477,-1.920802,-54.289669,-41.611980,-7.689919,103.305122,83.182953,-62.364902,108.226608,17.921621
3265,-22.913244,46.443462,0.495691,2.187071,-64.437202,-53.813309,-49.230606,2.183663,-5.687160,10.121571,31.789684,-2.567320,-54.170475,-28.963614,-57.047192,1.688408,-22.672155,-31.568081,26.802048,2.983303
3266,56.800716,40.816883,-33.967880,-31.218203,63.178276,-46.444019,35.836407,-76.165962,33.449398,37.774406,22.448570,-21.692259,7.435950,5.334269,8.906851,19.673670,-80.429588,-47.581570,-21.783590,-35.696945
3267,-86.558823,-1.344920,-41.778454,-38.819942,-27.028894,-43.814037,-24.873320,-1.375689,8.950037,7.789816,-43.697411,15.157772,-30.777945,-1.238901,26.332638,-28.669147,8.555192,-37.885605,1.604069,-3.251414
3268,-67.180809,129.630020,-133.887253,105.441917,-5.159200,157.990295,-91.173233,-1.692519,-8.160191,151.912109,-25.416492,79.504776,-50.069744,75.899475,-66.229149,73.664383,75.611542,4.049340,87.618645,-3.296698
3269,76.906303,8.341387,57.440422,51.551300,62.682755,64.782990,61.282154,-1.904237,48.213146,8.697005,53.432522,32.145008,27.222166,17.321016,107.131195,-21.752192,-43.209026,68.064461,63.840519,-92.740570
3270,59.353298,-24.610167,-79.591949,12.756637,17.354851,-16.991741,-14.891839,-85.074715,-21.478413,-10.338182,-31.404129,-35.080193,-60.687321,-51.827431,-24.587341,-63.362232,16.904318,52.204601,-78.835838,58.680962
3271,-82.377945,22.876749,-54.422459,93.744156,-37.282677,37.384483,-81.093140,73.503136,-50.455627,-34.949291,31.885971,45.240543,3.792631,42.374573,-113.057037,26.966595,64.628471,-53.638065,49.414005,-9.840507
3272,6.722932,0.892192,29.257935,15.191924,-12.192245,-4.550559,38.279209,17.006121,-49.317570,61.810585,-36.464333,23.617199,46.175407,0.249802,25.783104,55.106300,80.198570,-58.145195,43.619598,-58.171135
3273,29.888317,-2.798501,-100.698555,47.300919,-12.570017,41.234711,36.392403,27.662102,-100.223763,28.679302,18.463715,99.040031,-67.370003,-3.924673,-8.885958,43.630627,80.637413,57.334526,48.361080,8.116384
3274,-75.722900,84.335220,-0.269499,20.835608,-81.061356,-29.130362,41.573860,46.291958,-5.490278,102.027985,21.707823,22.270939,70.156288,59.747616,-48.553596,53.268673,65.149628,4.842937,20.952387,12.347955
3275,-68.842270,-91.647385,-80.075081,-126.302940,-78.119102,-41.895576,-30.555399,-57.287563,-133.376587,-82.715340,-100.947701,-90.886879,-88.851173,-47.354931,-63.307213,-133.258896,-10.605960,22.661293,-37.636208,90.074821
3276,69.812744,-8.911243,-38.093910,67.925941,-35.037903,-92.968407,-9.095518,-9.915076,56.342747,18.284771,1.441039,52.131470,4.655080,-3.529742,37.898521,36.615135,-7.514806,-88.283257,-44.633869,4.345424
3277,-60.821831,14.805999,13.366156,-11.132627,-24.829012,44.438007,-27.973328,53.540375,-21.090637,-71.645409,-7.444713,-21.055170,8.614974,-10.458845,-58.286224,3.088029,-7.155382,-4.133362,-36.617107,76.261230
3278,2.815849,24.357952,5.595001,31.519449,15.349342,13.461897,40.009071,-1.415861,24.746075,64.301376,-8.705419,22.628557,-47.431858,27.113630,-34.933640,-23.147612,-19.303701,-77.476677,14.110834,7.194987
3279,25.264387,9.166841,85.792488,-69.583389,130.735565,35.843056,174.073669,95.283829,66.263542,21.883093,109.688919,7.630031,0.989545,-82.033455,89.041870,36.667580,-1.604769,61.728191,8.966563,4.665814
3280,-2.321576,81.862267,-26.863159,3.205605,-11.829608,103.621964,34.640091,40.834610,-7.615501,12.115299,44.877975,23.825508,44.844852,-32.205120,98.722008,-4.605468,33.725010,97.663971,-25.219637,69.926689
3281,-71.622658,16.176712,-61.171711,17.070805,-88.657501,-37.647526,15.165031,34.548767,9.784431,36.191158,-102.150314,79.475197,-125.091263,32.843655,-78.906822,9.656458,-22.117296,-103.104950,3.109735,71.198570
3282,30.040504,-114.070091,-27.758312,-131.429031,80.807739,-70.996353,84.697472,-107.808945,30.464573,-88.130196,31.131298,-83.601166,80.121552,-107.124130,15.099189,-84.193031,-119.555901,32.013466,-102.690941,-3.993352
3283,-32.763077,-35.834717,50.749001,23.267365,41.041435,2.111665,27.884911,-95.171722,-62.475605,-10.618612,-0.261989,-29.636534,7.815792,31.059481,19.929579,-85.613029,13.486817,-32.287231,-78.894600,13.020318
3284,-31.304636,-37.902122,40.176949,-109.127098,22.683846,0.413802,-52.405655,-34.146374,106.663658,-35.277386,22.112869,-8.350500,134.496292,-57.870937,32.421566,-103.013344,-65.536285,36.196785,5.419799,-69.032089
3285,73.949890,73.863029,38.289074,-12.305238,46.710667,-32.536583,34.590626,16.180332,7.939285,39.709206,-14.073925,-6.293187,31.591131,96.055244,41.066071,17.894533,41.587063,41.966278,47.021423,1.180847
3286,-125.134438,-5.190291,-143.035049,55.716759,-53.611370,-10.486503,-50.292751,-30.246387,-93.410088,16.886623,-84.345924,-1.933158,-131.765411,52.864380,-129.916626,68.966454,-19.846773,-81.355965,-13.117779,-17.567942
3287,-59.372169,53.180637,-75.135872,78.464325,-101.107811,50.425488,-19.341530,74.791588,24.107285,94.020172,-55.160728,156.896255,-142.907410,34.779491,-8.380361,81.649719,58.912144,-59.068142,21.367414,21.216158
3288,-18.710682,15.494161,-65.578629,-18.933004,-88.095245,-65.755692,-46.294323,1.190405,-77.732544,35.417824,-11.164609,-0.028803,-64.199341,-42.201931,1.509400,75.005577,4.729985,-92.020660,21.915144,62.725391
3289,142.830429,42.237511,75.817070,11.763524,158.524292,-103.113800,36.064434,-55.650173,129.550659,-87.524399,85.680618,-76.393486,91.463150,-12.687422,66.495522,15.643378,-24.361223,87.403641,-51.486439,-65.420280
3290,14.611847,-86.648537,-17.702009,-52.346729,-38.999649,-139.307175,-12.204472,-94.791824,-52.409679,-126.833534,-21.178436,-77.718948,-9.885921,-126.107597,4.110652,-107.126854,-99.242973,-38.949207,-166.245331,-24.020729
3291,57.174538,-23.456909,86.539818,-43.163441,59.417419,-15.896239,87.773521,31.603428,24.007950,-82.629524,74.462776,65.800323,119.584412,-63.993523,70.731636,-25.796461,-19.690601,94.385643,-48.957973,-8.308931
3292,-16.207844,42.371231,-28.132862,108.530640,25.084051,45.680874,-26.496437,-33.548023,-6.602702,33.073257,-17.410873,30.244516,-1.646951,36.118805,-62.132427,56.087368,108.543175,27.725584,40.054096,-73.953918
3293,-29.091833,8.897890,-17.363298,-26.015924,-69.448990,10.110888,-4.693225,-16.120230,-27.910915,-1.981642,-44.856030,10.488136,-37.861691,-22.787001,-1.458146,81.179657,-23.995701,-38.777470,50.815144,26.680904
3294,55.083496,30.402588,108.092194,66.247093,40.819050,85.727577,9.852825,16.384787,65.538902,-17.117172,22.391996,2.138444,80.991737,-3.653248,8.864946,24.316792,10.117561,46.908302,-17.943256,-0.730289
3295,-3.080560,24.100744,-28.776655,-66.505898,-30.055405,-23.083124,-84.138908,-55.148834,-90.395607,30.891239,2.365723,-68.398727,-111.782959,-32.432144,-73.685951,-45.422314,-21.728273,-7.626422,-73.757370,-39.328732
3296,-115.221893,-42.830189,10.116896,-52.434490,-36.776539,3.603330,-39.280811,-17.857653,-64.768280,18.172737,-56.020473,-63.112682,-37.374966,1.165342,-0.110769,44.509499,-3.029095,-44.473106,2.965090,-33.577858
3297,63.415222,6.423377,-1.791729,3.095539,7.872117,-26.490002,-17.573860,-79.691841,87.688957,19.237501,-71.176010,-33.597881,-13.993344,-29.416584,56.183121,44.267517,-10.088372,-60.019753,18.028131,5.131281
3298,15.018241,-50.566032,72.001839,-7.516493,-7.713166,-90.359962,42.512413,-20.576416,21.239552,-121.118095,14.110103,-33.202690,-52.893177,-58.658951,-19.740580,-59.829556,-53.036789,-64.026764,-90.993752,72.104851
3299,4.977202,83.191681,46.582314,43.763885,10.519565,10.514512,-61.823456,125.033722,53.918053,33.517544,33.718033,63.624344,82.387817,40.365803,2.124325,77.315254,-25.041725,19.035837,10.548167,-2.913674
3300,18.653303,39.755833,4.350728,62.994549,-5.462705,65.845497,44.468346,48.483860,47.192154,45.940620,72.417610,5.449754,75.715027,49.909237,43.968166,21.533121,82.171326,27.938494,74.891655,-4.770008
3301,32.586460,71.220314,-65.863396,136.082199,-33.581528,89.404900,-27.152914,102.354019,-25.993074,81.789909,-52.923679,125.431686,57.666481,147.658661,-32.145069,91.009384,85.239632,10.923580,166.957657,-27.208546
3302,-64.609184,-4.880476,-9.127161,136.765579,-21.618168,123.762001,68.146011,103.540726,17.750271,116.049370,-4.229520,37.747227,9.473418,54.645531,50.419113,17.717638,73.885063,-30.244936,48.396149,-37.081848
3303,-26.163380,-56.054146,0.540011,-83.199944,-4.425246,-58.812874,12.350813,-121.775757,-74.701958,-90.608795,5.933056,-47.624290,-38.190479,-97.933296,-75.046326,-129.163239,-111.595146,-44.787266,6.860857,24.768095
3304,-68.834221,28.672115,-1.796348,-45.897385,36.832943,15.262316,0.636211,47.186398,-34.279381,-47.037571,4.988574,1.837856,-6.239259,23.536333,44.306297,11.077927,26.032408,37.994949,1.425426,-14.576353
3305,6.548806,-21.556116,-74.792519,16.128822,-12.391433,-10.372879,-72.696701,63.047031,-51.009212,-6.741375,-130.059082,-9.036118,-38.065243,-40.762943,-69.083466,12.908362,-27.296286,-71.975639,28.924780,-21.798906
3306,11.725658,43.828350,-13.760153,25.503599,-68.248764,40.512859,1.388995,-3.088895,-25.327028,3.813044,-2.209255,24.383318,60.011017,25.808838,-43.650208,24.109638,63.132191,50.976887,85.065086,26.074223
3307,-31.205017,-40.821102,-74.670723,33.651093,-31.360386,59.639889,-80.512077,36.623688,-64.225952,101.470200,-63.825226,23.977659,-69.580185,69.822723,-108.646004,55.013027,25.253973,-50.074398,43.037712,-16.829348
3308,0.218304,-62.245564,-29.867453,26.557301,-91.749329,-30.679609,-161.089554,-28.756884,-68.415581,-71.518456,-120.270164,-12.845128,-67.535294,-55.398125,-49.261379,-35.109741,-109.376564,-136.922623,-118.904762,75.490875
3309,-92.585327,48.064781,-48.198162,-1.859646,-34.609222,17.463299,41.158848,53.857899,-18.165184,34.978359,-32.876583,-25.919310,-54.511211,-83.779053,-80.587334,-68.816025,-25.571802,-37.591873,-31.300594,-72.975014
3310,87.075752,59.046093,-20.760672,98.213875,89.519409,66.958565,-12.887267,11.643891,77.238251,49.915707,48.309177,-75.072731,62.038509,19.477150,11.461874,30.646202,-17.843878,-29.000711,-16.381350,-12.872751
3311,-30.268700,-41.548088,44.184750,83.464661,-6.207640,-90.755981,97.857307,-67.063385,29.851305,-75.831680,29.880177,55.134407,52.126225,-24.190262,117.158226,-75.196754,-10.969814,-4.145728,2.130470,-49.061241
3312,12.268511,31.881100,-30.471088,-15.512716,-77.072678,39.416744,15.611080,76.118568,-3.743792,28.918901,-88.057541,93.540436,6.323210,-1.458995,-94.906593,19.950407,46.879047,-69.831711,-20.092899,-26.299603
3313,-76.970131,4.473302,7.625072,73.110275,-39.164871,135.482956,-24.308731,51.350735,-14.281986,60.358433,-95.146744,53.508469,-24.355274,72.159355,-89.569496,105.336037,120.955231,-46.718998,42.889877,-36.808846
3314,16.837761,-7.760634,-9.352364,-22.112825,-20.273172,19.124489,-26.112165,-5.951881,45.571789,-40.882217,0.162250,-17.429964,21.326193,-69.707268,34.507488,-47.915615,-1.007085,15.825613,-1.115248,36.829578
3315,24.393497,-33.113037,32.255642,13.810459,15.084049,-16.542931,-58.835735,-52.939453,22.166172,7.869850,-50.105934,-18.061089,60.195034,-29.611172,-32.904339,-56.924374,-61.629601,22.195930,-131.241669,-79.891762
3316,137.592468,-99.375816,51.705589,-85.580040,-33.054466,-15.093210,25.715374,-52.554714,29.679731,-54.418079,64.081322,-89.073563,62.116676,-84.479439,71.692406,-132.798737,-78.132248,32.019817,-100.888672,-73.271393
